Unnamed: 0.1,Unnamed: 0,oracle_id,name,name_ja,banned,mv,rarity,text,type,power,toughness,w,u,b,r,g,c,image_small
3148,3148,33a11c01-89a6-446b-84da-e48fd1f27446,Monkey Cage,猿の檻,False,5,rare,"When a creature enters the battlefield, sacrifice Monkey Cage and create X 2/2 green Monkey creature tokens, where X is that creature's mana value.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/0/7/07f6be53-7a20-4e6b-a6ce-11cba06af8cb.jpg?1562378956
3149,3149,a37159df-f6d7-4db6-85de-0ea77f425993,Mons's Goblin Raiders,モンスのゴブリン略奪隊,False,1,common,,Creature — Goblin,1.0,1.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/9/f/9f31c715-9ab8-4578-989f-141099b6750c.jpg?1559603648
3150,3150,a86e7de8-8448-406c-b162-22c62bdc3813,Monsoon,,False,4,rare,"At the beginning of each player's end step, tap all untapped Islands that player controls and Monsoon deals X damage to the player, where X is the number of Islands tapped this way.",Enchantment,,,False,False,False,True,True,False,https://cards.scryfall.io/small/front/2/5/254fcc50-79a5-40cd-b028-e78dde3f8480.jpg?1587912111
3151,3151,35a05836-38d7-45c7-ac9a-996a682c2129,Monstrous Growth,超巨大化,False,2,common,Target creature gets +4/+4 until end of turn.,Sorcery,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/e/b/eb56633e-692c-41bc-9253-ebd1528f4e99.jpg?1562250416
3152,3152,97589fbb-3bd9-49c9-b8d8-bdc895a7f1e6,Monstrous Hound,巨怪なる猟犬,False,4,rare,"Monstrous Hound can't attack unless you control more lands than defending player.
Monstrous Hound can't block unless you control more lands than attacking player.",Creature — Dog,4.0,4.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/d/5/d5066b1b-3910-4434-83d6-030851f20bcf.jpg?1562088810
3153,3153,1e41136b-afa7-45ee-8d04-d0c7514b5387,Moon Sprite,ムーン・スプライト,False,2,uncommon,Flying,Creature — Faerie,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/f/0/f0944759-ee9f-4ae0-9d1b-2533ff6791a2.jpg?1562448331
3154,3154,c93965a8-c527-4b1f-8322-b043f910ffb7,Moonlit Wake,月明かりの不寝番,False,3,uncommon,"Whenever a creature dies, you gain 1 life.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/1/e/1eba9595-6789-4d7a-9e46-8d1f75993b21.jpg?1562379447
3155,3155,ff1fd718-ee97-425c-b8bf-97fea192c631,Moor Fiend,,False,4,common,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.),Creature — Horror,3.0,3.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/5/7/57089dd4-e30d-498d-9341-43c104c6f3f9.jpg?1587911747
3156,3156,8af9d623-efa3-4cbc-a903-aaec32d78b0a,Morale,士気高揚,False,3,common,Attacking creatures get +1/+1 until end of turn.,Instant,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/b/5/b52cdfe3-fca1-420c-b5c0-2366ea58345b.jpg?1587911071
3157,3157,82e36ba9-9652-4594-8660-86c766b47709,Morality Shift,道徳の変遷,False,7,rare,Exchange your graveyard and library. Then shuffle your library.,Sorcery,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/b/5/b5c83e4d-ccc1-4ebf-9e74-2cc1ff9a7b07.jpg?1562631600
3158,3158,6e7e9685-ebe9-4db2-b52c-f6ce95e37e56,Morbid Hunger,病的な飢え,False,6,common,"Morbid Hunger deals 3 damage to any target. You gain 3 life.
Flashback {7}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/4/7/47a4e7d0-ff09-4e19-8456-f4845f56dc8b.jpg?1562908117
3159,3159,0b8a508b-20c0-4a87-a73a-08af72c39a0a,Morgue Theft,モルグの窃盗,False,2,common,"Return target creature card from your graveyard to your hand.
Flashback {4}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/9/3/937465ca-4cf7-4412-86eb-264efb0fdddd.jpg?1562922327
3160,3160,fc759e09-34b2-4004-8474-a6500dd1280c,Morgue Thrull,モルグのスラル,False,3,common,Sacrifice Morgue Thrull: Mill three cards.,Creature — Thrull,2.0,2.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/2/7/270a26ce-3435-4fef-bc34-abbc6f1cf3f4.jpg?1562595935
3161,3161,c615540b-bf85-4e16-8ac2-9d541cba732f,Morgue Toad,モルグのヒキガエル,False,3,common,Sacrifice Morgue Toad: Add {U}{R}.,Creature — Frog,2.0,2.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/7/7/77d8ae73-70d1-4082-8581-5f74c1aaa63b.jpg?1562920182
3162,3162,d69f3aaf-8462-432d-afaf-4176ac04962b,Morinfen,モリンフェン,False,5,rare,"Flying
Cumulative upkeep—Pay 1 life. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)",Legendary Creature — Phyrexian Horror,5.0,4.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/b/5/b5006ad3-16ca-4be3-8d56-d4fe4e9e0a44.jpg?1562802881
3163,3163,a8432372-672b-4bf7-9000-17e43356f149,Morningtide,朝明け,False,2,rare,Exile all graveyards.,Sorcery,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/a/6/a62e17a7-3602-45af-bdb6-fa5f2a9f1155.jpg?1574250416
3164,3164,19f233b2-8be6-4172-abf9-b132fc3393d9,Morphling,変異種,False,5,rare,"{U}: Untap Morphling.
{U}: Morphling gains flying until end of turn.
{U}: Morphling gains shroud until end of turn. (It can't be the target of spells or abilities.)
{1}: Morphling gets +1/-1 until end of turn.
{1}: Morphling gets -1/+1 until end of turn.",Creature — Shapeshifter,3.0,3.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/8/1/812f4d5c-aacf-4bd8-849d-80a357a7804d.jpg?1562922237
3165,3165,dc9d1d0c-5310-460a-a3cd-1ff1f4f83c8f,Mortal Combat,死闘,False,4,rare,"At the beginning of your upkeep, if twenty or more creature cards are in your graveyard, you win the game.",Enchantment,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/2/1/21146226-ff05-40d5-bc4e-42f2263104b1.jpg?1562628881
3166,3166,f7b70077-5518-45f9-9833-01a4f8afac71,Mortal Wound,致命傷,False,1,common,"Enchant creature
When enchanted creature is dealt damage, destroy it.",Enchantment — Aura,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/8/0/808830ff-496a-41dc-8b64-334ddaca9435.jpg?1587913094
3167,3167,4fb8312c-058a-415c-93ab-59d37ebad270,Mortiphobia,死恐怖症,False,3,uncommon,"{1}{B}, Discard a card: Exile target card from a graveyard.
{1}{B}, Sacrifice Mortiphobia: Exile target card from a graveyard.",Enchantment,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/c/7/c7b93caa-0f43-43ac-84e9-99f6bcbf9e81.jpg?1562631973
3168,3168,2f554218-2072-4d9b-b4d4-34f161f1f2a9,Mortivore,死を食うもの,False,4,rare,"Mortivore's power and toughness are each equal to the number of creature cards in all graveyards.
{B}: Regenerate Mortivore.",Creature — Lhurgoyf,0.0,0.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/f/d/fdc0d499-4a22-4f33-83c7-4e8cdbc3ebe6.jpg?1562942821
3169,3169,8bd2af55-5a48-4300-a893-ae6cd548db24,Mortuary,霊安室,False,4,rare,"Whenever a creature is put into your graveyard from the battlefield, put that card on top of your library.",Enchantment,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/8/6/860f46ea-6fd0-456d-971d-8d1eccc7fa60.jpg?1562596878
3170,3170,02500f21-6e15-423e-93ff-891e09fe9904,Moss Diamond,苔色のダイアモンド,False,2,uncommon,"Moss Diamond enters the battlefield tapped.
{T}: Add {G}.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/e/1/e1f2551f-f267-4c30-b631-d755e43dc237.jpg?1562823756
3171,3171,95cc3652-b78b-473b-84cf-0dd3a7006219,Mossdog,苔犬,False,1,common,"Whenever Mossdog becomes the target of a spell or ability an opponent controls, put a +1/+1 counter on Mossdog.",Creature — Plant Dog,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/2/b/2bbe0201-3df3-4d0c-8aa4-8f35f12c322c.jpg?1562629179
3172,3172,364b3231-c0e7-45a8-90b9-a1cdb584dd7c,Mossfire Egg,モスファイアの卵,False,1,uncommon,"{2}, {T}, Sacrifice Mossfire Egg: Add {R}{G}. Draw a card.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/1/f/1fd66433-b0e9-453d-9a27-ea0efb158dac.jpg?1562900887
3173,3173,23bbd091-f6ff-4514-97aa-42c08164b4eb,Mossfire Valley,モスファイアの谷,False,0,rare,"{1}, {T}: Add {R}{G}.",Land,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/6/b/6b6c08ce-d01d-4ae6-81d3-149679e27e6a.jpg?1562914931
3174,3174,60433b48-d27f-413c-905c-43839b1943f1,Mother of Runes,ルーンの母,False,1,uncommon,{T}: Target creature you control gains protection from the color of your choice until end of turn.,Creature — Human Cleric,1.0,1.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/0/b/0b1a46ab-95cb-4c24-924f-fc2afd4fcac7.jpg?1562862312
3175,3175,a3fb7228-e76b-4e96-a40e-20b5fed75685,Mountain,山,False,0,common,({T}: Add {R}.),Basic Land — Mountain,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/0/c/0c5c9379-b686-4823-b85a-eaf2c4b63205.jpg?1559603770
3176,3176,e3638c54-e494-47d2-b614-94c9d9add85a,Mountain Bandit,山賊,False,1,common,Haste,Creature — Human Soldier Rogue,1.0,1.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/3/4/34fd541d-9956-4595-9527-a83db4c5f74f.jpg?1562256065
3177,3177,031cd561-d9b1-4a0e-bc38-bc09e80563c3,Mountain Goat,シロイワヤギ,False,1,common,Mountainwalk (This creature can't be blocked as long as defending player controls a Mountain.),Creature — Goat,1.0,1.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/f/b/fbec9fe6-a951-48b2-a0d2-3cdf69b5400f.jpg?1562595428
3178,3178,160c8e94-ccf9-4058-b7fd-04529456f0fa,Mountain Titan,,False,4,rare,"{1}{R}{R}: Until end of turn, whenever you cast a black spell, put a +1/+1 counter on Mountain Titan.",Creature — Giant,2.0,2.0,False,False,True,True,False,False,https://cards.scryfall.io/small/front/b/c/bcc1d589-02a2-4896-a283-9d0385534667.jpg?1587912119
3179,3179,0b7393aa-d563-45bc-9946-8e7d1729d498,Mountain Valley,山峡,False,0,uncommon,"Mountain Valley enters the battlefield tapped.
{T}, Sacrifice Mountain Valley: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle.",Land,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/d/e/ded4e5c2-4f03-47c1-9843-b98c239ccfea.jpg?1562722373
3180,3180,375ea10b-da68-4c66-b3eb-f5113c09ea4b,Mountain Yeti,山イエティ,False,4,common,"Mountainwalk (This creature can't be blocked as long as defending player controls a Mountain.)
Protection from white",Creature — Yeti,3.0,3.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/f/e/fe91cca2-e44d-4b62-80d5-248c126ad635.jpg?1562946402
3181,3181,22517690-3ec1-49c9-951f-93eb3114423a,Mounted Archers,馬上の射手,False,4,common,"Reach (This creature can block creatures with flying.)
{W}: Mounted Archers can block an additional creature this turn.",Creature — Human Soldier Archer,2.0,3.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/4/f/4f3abcf2-fe52-4096-8fdb-6917d75a04e3.jpg?1562054219
3182,3182,f0ed2cf1-7bd4-4586-a682-fd588632cb3d,Mournful Zombie,哀しげなゾンビ,False,3,common,"{W}, {T}: Target player gains 1 life.",Creature — Zombie,2.0,1.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/9/b/9ba12fb1-de8c-46c6-b33f-e0580ed2a3ee.jpg?1562931681
3183,3183,20602d11-c0ae-47ce-a7fd-998b12480e18,Mourning,哀悼,False,2,common,"Enchant creature
Enchanted creature gets -2/-0.
{B}: Return Mourning to its owner's hand.",Enchantment — Aura,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/4/6/4649d881-709f-4ed0-91de-744d232a82f5.jpg?1562909240
3184,3184,f3c5978a-70fa-431f-933b-b954bd0db0ea,Mox Diamond,モックス・ダイアモンド,False,0,rare,"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/2/8/28028830-83ed-45e2-b495-3b9ad9d3e988.jpg?1562596376
3185,3185,273f0353-4936-491b-82da-6d4d7f3259a6,Mtenda Griffin,メテンダ・グリフィン,False,4,uncommon,"Flying
{W}, {T}: Return Mtenda Griffin to its owner's hand and return target Griffin card from your graveyard to your hand. Activate only during your upkeep.",Creature — Griffin,2.0,2.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/1/6/162dd988-0beb-48e4-9eaa-a08ddb835648.jpg?1562717857
3186,3186,0edf5bac-36a9-4f35-afd1-73f7e1aab51b,Mtenda Herder,メテンダの牧人,False,1,common,"Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)",Creature — Human Scout,1.0,1.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/5/1/51f30a3d-1421-4706-b17f-39a9ec7a0d8b.jpg?1562719270
3187,3187,af029853-cfb0-403b-af51-141ba02ae2e4,Mtenda Lion,メテンダ・ライオン,False,1,common,"Whenever Mtenda Lion attacks, defending player may pay {U}. If that player does, prevent all combat damage that would be dealt by Mtenda Lion this turn.",Creature — Cat,2.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/c/b/cb05cf5b-2a0d-432a-b8e7-10335c2a18e8.jpg?1587912668
3188,3188,bca13a12-6723-4a5e-8f1b-21646a8b3e7e,Muck Rats,泥ネズミ,False,1,common,,Creature — Rat,1.0,1.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/d/e/ded268ef-f1a3-4d53-82f6-9562fe51c3e4.jpg?1562948027
3189,3189,ce5ca56a-fce8-4e19-807f-7b8638fe4bcf,Mudhole,泥穴,False,3,rare,Target player exiles all land cards from their graveyard.,Instant,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/9/9/993d31bc-7355-4dfc-ac4e-ababaa0dc529.jpg?1562923469
3190,3190,ac1d7dfe-1454-46a9-acf6-66ae86b6a6c5,Mudslide,,False,3,rare,"Creatures without flying don't untap during their controllers' untap steps.
At the beginning of each player's upkeep, that player may choose any number of tapped creatures without flying they control and pay {2} for each creature chosen this way. If the player does, untap those creatures.",Enchantment,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/6/5/65acce56-8674-471e-9d5e-91b7e3f672c1.jpg?1562913819
3191,3191,12c03a03-36bf-487e-b8be-e55399525da5,Mulch,根囲い,False,2,common,Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.,Sorcery,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/4/c/4cf9e9a9-325a-4010-acb8-1406adcaeca9.jpg?1562596403
3192,3192,d08725e6-ed9a-4c82-89d4-0dd037c376f6,Multani's Acolyte,ムルタニの見習い,False,2,common,"Echo {G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Multani's Acolyte enters the battlefield, draw a card.",Creature — Elf,2.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/4/e/4e5fdecb-bca0-48ea-b5bb-d0886c7d3316.jpg?1562862815
3193,3193,b233473d-d22b-45e4-9fe7-55d1170a788b,Multani's Decree,ムルタニの命令,False,4,common,Destroy all enchantments. You gain 2 life for each enchantment destroyed this way.,Sorcery,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/5/8/58b4d5c8-23fc-4fb8-99d6-bb64e66cc4db.jpg?1562443771
3194,3194,81c223a5-5ff2-43e5-bd0b-25c4f72b2150,Multani's Harmony,ムルタニの融和,False,1,uncommon,"Enchant creature
Enchanted creature has ""{T}: Add one mana of any color.""",Enchantment — Aura,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/c/7/c76352ea-e3d2-4221-8ebe-e953301c35ab.jpg?1562937120
3195,3195,adad1be7-8d3d-4857-a3b0-be33db4c5746,Multani's Presence,ムルタニの存在,False,1,uncommon,"Whenever a spell you've cast is countered, draw a card.",Enchantment,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/3/8/38bfa984-5fe9-44ad-b13f-3276951f9f10.jpg?1562862791
3196,3196,bce5b327-7da1-4136-b76f-069e2fef5d2a,"Multani, Maro-Sorcerer",マローの魔術師ムルタニ,False,6,rare,"Shroud (This creature can't be the target of spells or abilities.)
Multani, Maro-Sorcerer's power and toughness are each equal to the total number of cards in all players' hands.",Legendary Creature — Elemental,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/0/d/0d6cc98b-b376-40af-8308-198bab00b2b1.jpg?1562862316
3197,3197,3fb4161d-a5b9-411d-942c-2fdb039e7bde,Mundungu,ムンドゥングー,False,3,uncommon,{T}: Counter target spell unless its controller pays {1} and 1 life.,Creature — Human Wizard,1.0,1.0,False,True,True,False,False,False,https://cards.scryfall.io/small/front/d/6/d6e320ca-848b-4743-93f1-ec04ef1ce402.jpg?1562278648
