,Unnamed: 0,oracle_id,name,name_ja,banned,mv,rarity,text,type,power,toughness,w,u,b,r,g,c
2550,2550,ded2fc21-1a69-48f8-865a-467e21b2758b,Juniper Order Advocate,,False,3,uncommon,"As long as Juniper Order Advocate is untapped, green creatures you control get +1/+1.",Creature — Human Knight,1,2,True,False,False,False,False,False
2551,2551,943ab696-470b-488f-9567-c8cd89ec06e3,Juniper Order Druid,,False,3,common,{T}: Untap target land.,Creature — Human Cleric Druid,1,1,False,False,False,False,True,False
2552,2552,08c595da-9305-42a9-b72f-5ccc546edc01,Junk Diver,ガラクタ潜り,False,3,rare,"Flying
When Junk Diver dies, return another target artifact card from your graveyard to your hand.",Artifact Creature — Bird,1,1,False,False,False,False,False,True
2553,2553,044be66d-9334-4d4b-b420-b97a18698e95,Junk Golem,ガラクタのゴーレム,False,4,rare,"Junk Golem enters the battlefield with three +1/+1 counters on it.
At the beginning of your upkeep, sacrifice Junk Golem unless you remove a +1/+1 counter from it.
{1}, Discard a card: Put a +1/+1 counter on Junk Golem.",Artifact Creature — Golem,0,0,False,False,False,False,False,True
2554,2554,efd73b8a-1caa-4fc8-855a-cad33ea54097,Juntu Stakes,ジュントゥのくい,False,2,rare,Creatures with power 1 or less don't untap during their controllers' untap steps.,Artifact,,,False,False,False,False,False,True
2555,2555,afda663e-c5f7-4182-86f7-d95d71793717,Junún Efreet,ジュナン・イフリート,False,3,uncommon,"Flying
At the beginning of your upkeep, sacrifice Junún Efreet unless you pay {B}{B}.",Creature — Efreet,3,3,False,False,True,False,False,False
2556,2556,2619692a-07a0-4f50-88b0-4cec6dbc8600,Just Fate,公正な運命,False,3,rare,"Cast this spell only during the declare attackers step and only if you've been attacked this step.
Destroy target attacking creature.",Instant,,,True,False,False,False,False,False
2557,2557,0586fdc7-3025-4040-8eaf-f8a57a21aff0,Justice,当然の酬い,False,4,uncommon,"At the beginning of your upkeep, sacrifice Justice unless you pay {W}{W}.
Whenever a red creature or spell deals damage, Justice deals that much damage to that creature's or spell's controller.",Enchantment,,,True,False,False,False,False,False
2558,2558,a52ccb40-e950-4cd0-93ab-50daa52b03f3,Juxtapose,対置,False,4,rare,"You and target player exchange control of the creature you each control with the highest mana value. Then exchange control of artifacts the same way. If two or more permanents a player controls are tied for highest, their controller chooses one of them.",Sorcery,,,False,True,False,False,False,False
2559,2559,c92802ff-484c-4d55-aba4-c3a000264113,Kaboom!,ドカーン！,False,5,rare,"Choose any number of target players or planeswalkers. For each of them, reveal cards from the top of your library until you reveal a nonland card, Kaboom! deals damage equal to that card's mana value to that player or planeswalker, then you put the revealed cards on the bottom of your library in any order.",Sorcery,,,False,False,False,True,False,False
2560,2560,7c69cb2b-14f1-4215-aba8-c107493c3036,Kaervek's Hex,ケアヴェクの呪詛,False,4,uncommon,Kaervek's Hex deals 1 damage to each nonblack creature and an additional 1 damage to each green creature.,Sorcery,,,False,False,True,False,False,False
2561,2561,daa86c76-aacb-4244-9639-81f758c634b2,Kaervek's Purge,ケアヴェクの放逐術,False,2,uncommon,"Destroy target creature with mana value X. If that creature dies this way, Kaervek's Purge deals damage equal to the creature's power to the creature's controller.",Sorcery,,,False,False,True,True,False,False
2562,2562,7d69be1e-701a-4bcb-a83e-38b4174f7828,Kaervek's Spite,ケアヴェクの悪意,False,3,rare,"As an additional cost to cast this spell, sacrifice all permanents you control and discard your hand.
Target player loses 5 life.",Instant,,,False,False,True,False,False,False
2563,2563,c629feae-084c-452f-9c09-4b9716331498,Kaervek's Torch,ケアヴェクの火吹き,False,1,common,"As long as Kaervek's Torch is on the stack, spells that target it cost {2} more to cast.
Kaervek's Torch deals X damage to any target.",Sorcery,,,False,False,False,True,False,False
2564,2564,6cbe54e0-5d62-4aad-ad9c-98b70defbf96,Kamahl's Desire,カマールの願望,False,2,common,"Enchant creature
Enchanted creature has first strike.
Threshold — Enchanted creature gets +3/+0 as long as seven or more cards are in your graveyard.",Enchantment — Aura,,,False,False,False,True,False,False
2565,2565,defa9b92-4b54-4b00-852e-6c5ec4015643,Kamahl's Sledge,カマールの大鎚,False,7,common,"Kamahl's Sledge deals 4 damage to target creature.
Threshold — If seven or more cards are in your graveyard, instead Kamahl's Sledge deals 4 damage to that creature and 4 damage to that creature's controller.",Sorcery,,,False,False,False,True,False,False
2566,2566,8b6ef0a2-cd90-44c8-8f11-e1983f2b1dfd,Kamahl's Summons,カマールの召喚術,False,4,uncommon,Each player may reveal any number of creature cards from their hand. Then each player creates a 2/2 green Bear creature token for each card they revealed this way.,Sorcery,,,False,False,False,False,True,False
2567,2567,8b21146d-3e92-46e7-b5d9-8240fba5088e,"Kamahl, Fist of Krosa",クローサの拳カマール,False,6,rare,"{G}: Target land becomes a 1/1 creature until end of turn. It's still a land.
{2}{G}{G}{G}: Creatures you control get +3/+3 and gain trample until end of turn.",Legendary Creature — Human Druid,4,3,False,False,False,False,True,False
2568,2568,153bb46f-ee8a-4da3-aab4-ae884f6ff403,"Kamahl, Pit Fighter",ピット・ファイター、カマール,False,6,rare,"Haste (This creature can attack and {T} as soon as it comes under your control.)
{T}: Kamahl, Pit Fighter deals 3 damage to any target.",Legendary Creature — Human Barbarian,6,1,False,False,False,True,False,False
2569,2569,555f9e75-8892-4c8e-9c5e-8ab14a589118,"Kangee, Aerie Keeper",巣を守るものカンジー,False,4,rare,"Kicker {X}{2} (You may pay an additional {X}{2} as you cast this spell.)
Flying
When Kangee, Aerie Keeper enters the battlefield, if it was kicked, put X feather counters on it.
Other Bird creatures get +1/+1 for each feather counter on Kangee, Aerie Keeper.",Legendary Creature — Bird Wizard,2,2,True,True,False,False,False,False
2570,2570,fac4da47-f0b2-4b57-9703-e0ed100d3499,Karma,因果応報,False,4,uncommon,"At the beginning of each player's upkeep, Karma deals damage to that player equal to the number of Swamps they control.",Enchantment,,,True,False,False,False,False,False
2571,2571,8c31fec9-e4b3-4761-990e-7be38eb05604,Karmic Guide,霊体の先達,False,5,rare,"Flying, protection from black
Echo {3}{W}{W} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Karmic Guide enters the battlefield, return target creature card from your graveyard to the battlefield.",Creature — Angel Spirit,2,2,True,False,False,False,False,False
2572,2572,9ea58595-fcb9-455c-9558-b6a3fb2b83c5,Karmic Justice,霊体の正義,False,3,rare,"Whenever a spell or ability an opponent controls destroys a noncreature permanent you control, you may destroy target permanent that opponent controls.",Enchantment,,,True,False,False,False,False,False
2573,2573,b5f9920d-7af5-4876-8823-6efbf2b4d9b9,Karn's Touch,カーンの接触,False,2,rare,Target noncreature artifact becomes an artifact creature with power and toughness each equal to its mana value until end of turn. (It retains its abilities.),Instant,,,False,True,False,False,False,False
2574,2574,8a7c6391-020a-4d7a-8abb-702631bbee56,"Karn, Silver Golem",銀のゴーレム、カーン,False,5,rare,"Whenever Karn, Silver Golem blocks or becomes blocked, it gets -4/+4 until end of turn.
{1}: Target noncreature artifact becomes an artifact creature with power and toughness each equal to its mana value until end of turn.",Legendary Artifact Creature — Golem,4,4,False,False,False,False,False,True
2575,2575,dff66bcf-e126-49d2-b67e-ea3b0a38d390,Karona's Zealot,カローナの盲信者,False,5,uncommon,"Morph {3}{W}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Karona's Zealot is turned face up, all damage that would be dealt to it this turn is dealt to target creature instead.",Creature — Human Cleric,2,5,True,False,False,False,False,False
2576,2576,9ea1f10c-5ceb-4ac0-84c6-29046dea649a,"Karona, False God",邪神カローナ,False,6,rare,"Haste
At the beginning of each player's upkeep, that player untaps Karona, False God and gains control of it.
Whenever Karona attacks, creatures of the creature type of your choice get +3/+3 until end of turn.",Legendary Creature — Avatar,5,5,True,True,True,True,True,False
2577,2577,d4e875d9-2245-470d-aa2f-1dfe66ce2d15,Karoo,乾燥高原,False,0,uncommon,"Karoo enters the battlefield tapped.
When Karoo enters the battlefield, sacrifice it unless you return an untapped Plains you control to its owner's hand.
{T}: Add {C}{W}.",Land,,,False,False,False,False,False,True
2578,2578,871549e6-24c0-4fbd-8b71-ba8639b0ee47,Karoo Meerkat,カルー・ミーアキャット,False,2,uncommon,Protection from blue,Creature — Mongoose,2,1,False,False,False,False,True,False
2579,2579,bd912666-f37f-4767-af6f-9e6d0fcccacf,Karplusan Forest,カープルーザンの森,False,0,rare,"{T}: Add {C}.
{T}: Add {R} or {G}. Karplusan Forest deals 1 damage to you.",Land,,,False,False,False,False,False,True
2580,2580,f0fac3bc-a566-448e-a9a2-10927a49f182,Karplusan Giant,,False,7,uncommon,Tap an untapped snow land you control: Karplusan Giant gets +1/+1 until end of turn.,Creature — Giant,3,3,False,False,False,True,False,False
2581,2581,d6d84884-4a58-4187-aa5c-20b39b379590,Karplusan Yeti,カープルーザンのイエティ,False,5,rare,{T}: Karplusan Yeti deals damage equal to its power to target creature. That creature deals damage equal to its power to Karplusan Yeti.,Creature — Yeti,3,3,False,False,False,True,False,False
2582,2582,70446c56-07de-4d7f-94ae-4da88fba41cf,Katabatic Winds,下降気流,False,3,rare,"Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)
Creatures with flying can't attack or block, and their activated abilities with {T} in their costs can't be activated.",Enchantment,,,False,False,False,False,True,False
2583,2583,84c00644-d0e2-418b-b931-4e972ecb3366,Kavu Aggressor,カヴーの攻め手,False,3,common,"Kicker {4} (You may pay an additional {4} as you cast this spell.)
Kavu Aggressor can't block.
If Kavu Aggressor was kicked, it enters the battlefield with a +1/+1 counter on it.",Creature — Kavu,3,2,False,False,False,True,False,False
2584,2584,82c583ab-8158-4074-a3ff-b7a05ecc8ab1,Kavu Chameleon,カヴーのカメレオン,False,5,uncommon,"This spell can't be countered.
{G}: Kavu Chameleon becomes the color of your choice until end of turn.",Creature — Kavu,4,4,False,False,False,False,True,False
2585,2585,91320afd-1d42-4cb5-ae40-4eed2fa91dfe,Kavu Climber,木登りカヴー,False,5,common,"When Kavu Climber enters the battlefield, draw a card.",Creature — Kavu,3,3,False,False,False,False,True,False
2586,2586,425050a7-41d2-4850-bb45-3a83275d3c50,Kavu Glider,カヴーの滑空者,False,3,common,"{W}: Kavu Glider gets +0/+1 until end of turn.
{U}: Kavu Glider gains flying until end of turn.",Creature — Kavu,2,1,False,False,False,True,False,False
2587,2587,635c0a7d-d832-4c10-a5f0-9cde19152cbb,Kavu Howler,吠えるカヴー,False,6,uncommon,"When Kavu Howler enters the battlefield, reveal the top four cards of your library. Put all Kavu cards revealed this way into your hand and the rest on the bottom of your library in any order.",Creature — Kavu,4,5,False,False,False,False,True,False
2588,2588,4dd0594d-5b11-4350-a926-294a67d9fc3b,Kavu Lair,カヴーの巣,False,3,rare,"Whenever a creature with power 4 or greater enters the battlefield, its controller draws a card.",Enchantment,,,False,False,False,False,True,False
2589,2589,6ffbcaba-5437-4fb6-a2d6-e94b1e6dc1d2,Kavu Mauler,カヴーのやっかいもの,False,6,rare,"Trample
Whenever Kavu Mauler attacks, it gets +1/+1 until end of turn for each other attacking Kavu.",Creature — Kavu,4,4,False,False,False,False,True,False
2590,2590,98cc734d-16d5-4c3c-98ca-a45efad27127,Kavu Monarch,カヴーの王者,False,4,rare,"Kavu creatures have trample.
Whenever another Kavu enters the battlefield, put a +1/+1 counter on Kavu Monarch.",Creature — Kavu,3,3,False,False,False,True,False,False
2591,2591,d44ff432-7485-448f-a08d-8417e18b8820,Kavu Recluse,世捨てカヴー,False,3,common,{T}: Target land becomes a Forest until end of turn.,Creature — Kavu,2,2,False,False,False,True,False,False
2592,2592,2c90b7fa-d5bf-4c46-92d5-3014ea1bec50,Kavu Runner,カヴーの飛脚,False,4,uncommon,Kavu Runner has haste as long as no opponent controls a white or blue creature.,Creature — Kavu,3,3,False,False,False,True,False,False
2593,2593,2bd91ce8-1797-4dd7-8150-0d4caa7dad61,Kavu Scout,カヴーの斥候,False,3,common,Domain — Kavu Scout gets +1/+0 for each basic land type among lands you control.,Creature — Kavu Scout,0,2,False,False,False,True,False,False
2594,2594,df166d0e-f944-404d-83b9-8cf53e220774,Kavu Titan,カヴーのタイタン,False,2,rare,"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)
If Kavu Titan was kicked, it enters the battlefield with three +1/+1 counters on it and with trample.",Creature — Kavu,2,2,False,False,False,False,True,False
2595,2595,0fd18a9b-c112-4e48-8fd7-e53fe4500943,Kaysa,,False,5,rare,Green creatures you control get +1/+1.,Legendary Creature — Elf Druid,2,3,False,False,False,False,True,False
2596,2596,0ace32d6-7261-447c-9ee2-e03febaab91b,Keen-Eyed Archers,遠目の射手,False,3,common,Reach (This creature can block creatures with flying.),Creature — Elf Archer,2,2,True,False,False,False,False,False
2597,2597,86b7ff68-0bd9-4fc9-9803-fde2d4a2f59b,Keeneye Aven,慧眼のエイヴン,False,4,common,"Flying
Cycling {2} ({2}, Discard this card: Draw a card.)",Creature — Bird Soldier,2,3,False,True,False,False,False,False
2598,2598,847b5be5-cb0c-4857-bcd9-c5cfe55fdaeb,Keep Watch,見張り番,False,3,common,Draw a card for each attacking creature.,Instant,,,False,True,False,False,False,False
2599,2599,97417270-e525-4261-b7d9-0dde3360e666,Keeper of Kookus,クークズの番人,False,1,common,{R}: Keeper of Kookus gains protection from red until end of turn.,Creature — Goblin,1,1,False,False,False,True,False,False
2600,2600,ce976cb2-2b69-4d00-918c-d4900244ac86,Keeper of Tresserhorn,,False,6,rare,"Whenever Keeper of Tresserhorn attacks and isn't blocked, it assigns no combat damage this turn and defending player loses 2 life.",Creature — Avatar,6,6,False,False,True,False,False,False
2601,2601,86dcdffd-c14f-4e06-a74f-d2c727f55b1c,Keeper of the Beasts,獣の守り手,False,2,uncommon,"{G}, {T}: Choose target opponent who controlled more creatures than you did as you activated this ability. Create a 2/2 green Beast creature token.",Creature — Human Wizard,1,2,False,False,False,False,True,False
2602,2602,50ddd513-e06e-4728-b6cd-981839d0fba6,Keeper of the Dead,死者の守り手,False,2,uncommon,"{B}, {T}: Choose target opponent who had at least two fewer creature cards in their graveyard than you did as you activated this ability. Destroy target nonblack creature that player controls.",Creature — Human Wizard,1,2,False,False,True,False,False,False
2603,2603,8cf12b01-7c0a-488f-9527-404a545c70c4,Keeper of the Flame,炎の守り手,False,2,uncommon,"{R}, {T}: Choose target opponent who had more life than you did as you activated this ability. Keeper of the Flame deals 2 damage to that player.",Creature — Human Wizard,1,2,False,False,False,True,False,False
